id	year	month	day	dep_time	sched_dep_time	dep_delay	arr_time	sched_arr_time	arr_delay	carrier	flight	tailnum	origin	dest	air_time	distance	hour	minute	time_hour	name
118221	2013	2	8		1440			1549		UA	437		EWR	BOS		200	14	40	2013-02-08 14:00:00	United Air Lines Inc.
68903	2013	11	15	550.0	600	-10.0	637.0	658	-21.0	US	1909	N953UW	LGA	PHL	33.0	96	6	0	2013-11-15 06:00:00	US Airways Inc.
203819	2013	5	12	1006.0	1010	-4.0	1120.0	1125	-5.0	MQ	3795	N510MQ	EWR	ORD	106.0	719	10	10	2013-05-12 10:00:00	Envoy Air
35698	2013	10	10	850.0	900	-10.0	1029.0	1025	4.0	US	2173	N765US	LGA	DCA	48.0	214	9	0	2013-10-10 09:00:00	US Airways Inc.
335207	2013	9	29	1229.0	1232	-3.0	1503.0	1530	-27.0	B6	1401	N828JB	JFK	FLL	128.0	1069	12	32	2013-09-29 12:00:00	JetBlue Airways
207435	2013	5	16	621.0	630	-9.0	906.0	913	-7.0	US	19	N544UW	JFK	PHX	291.0	2153	6	30	2013-05-16 06:00:00	US Airways Inc.
51428	2013	10	27	1110.0	1110	0.0	1421.0	1431	-10.0	9E	3493	N915XJ	LGA	SRQ	144.0	1047	11	10	2013-10-27 11:00:00	Endeavor Air Inc.
316187	2013	9	8	1957.0	2000	-3.0	2142.0	2209	-27.0	EV	4321	N17196	EWR	MCI	144.0	1092	20	0	2013-09-08 20:00:00	ExpressJet Airlines Inc.
307463	2013	8	29	2012.0	1950	22.0	2218.0	2215	3.0	EV	5596	N538CA	EWR	ATL	94.0	746	19	50	2013-08-29 19:00:00	ExpressJet Airlines Inc.
167724	2013	4	3	1700.0	1700	0.0	1940.0	1924	16.0	DL	2042	N310DE	EWR	ATL	128.0	746	17	0	2013-04-03 17:00:00	Delta Air Lines Inc.
113017	2013	2	3	826.0	830	-4.0	946.0	950	-4.0	WN	695	N480WN	EWR	MDW	111.0	711	8	30	2013-02-03 08:00:00	Southwest Airlines Co.
41946	2013	10	16	2239.0	2245	-6.0	2338.0	2353	-15.0	B6	234	N239JB	JFK	BTV	44.0	266	22	45	2013-10-16 22:00:00	JetBlue Airways
19970	2013	1	23	2102.0	2105	-3.0	2218.0	2217	1.0	EV	4119	N11181	EWR	RIC	59.0	277	21	5	2013-01-23 21:00:00	ExpressJet Airlines Inc.
125870	2013	2	17	1836.0	1805	31.0	1943.0	1921	22.0	B6	1016	N517JB	JFK	BOS	40.0	187	18	5	2013-02-17 18:00:00	JetBlue Airways
200957	2013	5	9	637.0	642	-5.0	838.0	909	-31.0	UA	295	N424UA	EWR	DEN	222.0	1605	6	42	2013-05-09 06:00:00	United Air Lines Inc.
19281	2013	1	23	824.0	815	9.0	1007.0	958	9.0	9E	3521	N905XJ	JFK	ORD	137.0	740	8	15	2013-01-23 08:00:00	Endeavor Air Inc.
61135	2013	11	6	1726.0	1725	1.0	1957.0	1959	-2.0	EV	5298	N750EV	LGA	OMA	181.0	1148	17	25	2013-11-06 17:00:00	ExpressJet Airlines Inc.
12941	2013	1	15	1842.0	1845	-3.0	2030.0	2030	0.0	MQ	4517	N711MQ	LGA	CRW	79.0	444	18	45	2013-01-15 18:00:00	Envoy Air
216840	2013	5	26	1055.0	1000	55.0	1521.0	1500	21.0	HA	51	N383HA	JFK	HNL	605.0	4983	10	0	2013-05-26 10:00:00	Hawaiian Airlines Inc.
78308	2013	11	25	922.0	920	2.0	1223.0	1245	-22.0	VX	407	N633VA	JFK	LAX	339.0	2475	9	20	2013-11-25 09:00:00	Virgin America
47391	2013	10	22	1935.0	1934	1.0	2153.0	2226	-33.0	UA	1429	N77530	EWR	LAS	295.0	2227	19	34	2013-10-22 19:00:00	United Air Lines Inc.
128269	2013	2	20	1054.0	1100	-6.0	1203.0	1215	-12.0	MQ	3792	N526MQ	JFK	DCA	52.0	213	11	0	2013-02-20 11:00:00	Envoy Air
196231	2013	5	3	2012.0	2015	-3.0	2320.0	2358	-38.0	B6	649	N613JB	JFK	SFO	333.0	2586	20	15	2013-05-03 20:00:00	JetBlue Airways
116784	2013	2	7	1113.0	1115	-2.0	1421.0	1425	-4.0	AA	2099	N3GVAA	LGA	MIA	151.0	1096	11	15	2013-02-07 11:00:00	American Airlines Inc.
2077	2013	1	3	1027.0	1030	-3.0	1257.0	1252	5.0	DL	2343	N302NB	EWR	ATL	131.0	746	10	30	2013-01-03 10:00:00	Delta Air Lines Inc.
315716	2013	9	8	1237.0	1245	-8.0	1437.0	1444	-7.0	DL	1131	N337NW	LGA	DTW	88.0	502	12	45	2013-09-08 12:00:00	Delta Air Lines Inc.
49985	2013	10	25	1437.0	1445	-8.0	1544.0	1611	-27.0	9E	3983	N8506C	JFK	BWI	37.0	184	14	45	2013-10-25 14:00:00	Endeavor Air Inc.
176143	2013	4	12	1600.0	1559	1.0	1712.0	1730	-18.0	UA	1492	N33203	EWR	ORD	114.0	719	15	59	2013-04-12 15:00:00	United Air Lines Inc.
11929	2013	1	14	1655.0	1700	-5.0	2003.0	2049	-46.0	DL	31	N717TW	JFK	SFO	350.0	2586	17	0	2013-01-14 17:00:00	Delta Air Lines Inc.
334152	2013	9	27	2121.0	2113	8.0	2347.0	21	-34.0	UA	1615	N12216	EWR	AUS	181.0	1504	21	13	2013-09-27 21:00:00	United Air Lines Inc.
148884	2013	3	14	1459.0	1459	0.0	1802.0	1825	-23.0	UA	1106	N78511	EWR	SFO	344.0	2565	14	59	2013-03-14 14:00:00	United Air Lines Inc.
140157	2013	3	5	1022.0	1001	21.0	1118.0	1116	2.0	UA	1233	N15710	EWR	BOS	37.0	200	10	1	2013-03-05 10:00:00	United Air Lines Inc.
162088	2013	3	28	1616.0	1610	6.0	1754.0	1758	-4.0	9E	3437	N927XJ	JFK	MKE	114.0	745	16	10	2013-03-28 16:00:00	Endeavor Air Inc.
206958	2013	5	15	1459.0	1445	14.0	1746.0	1802	-16.0	DL	127	N713TW	JFK	LAX	308.0	2475	14	45	2013-05-15 14:00:00	Delta Air Lines Inc.
332250	2013	9	26	630.0	640	-10.0	816.0	838	-22.0	EV	4166	N11137	EWR	GSP	85.0	594	6	40	2013-09-26 06:00:00	ExpressJet Airlines Inc.
292114	2013	8	13	1904.0	1859	5.0	2142.0	2150	-8.0	UA	1259	N33264	LGA	IAH	190.0	1416	18	59	2013-08-13 18:00:00	United Air Lines Inc.
139742	2013	3	4	1954.0	2000	-6.0	2247.0	2259	-12.0	B6	39	N599JB	JFK	PBI	138.0	1028	20	0	2013-03-04 20:00:00	JetBlue Airways
73017	2013	11	19	1452.0	1455	-3.0	1704.0	1645	19.0	MQ	2815	N687MQ	JFK	CLE	81.0	425	14	55	2013-11-19 14:00:00	Envoy Air
169775	2013	4	5	1825.0	1830	-5.0	1930.0	1940	-10.0	MQ	3944	N655MQ	JFK	BWI	38.0	184	18	30	2013-04-05 18:00:00	Envoy Air
144349	2013	3	9	1752.0	1629	83.0	2005.0	1850	75.0	9E	3384	N919XJ	JFK	DTW	84.0	509	16	29	2013-03-09 16:00:00	Endeavor Air Inc.
113967	2013	2	4	921.0	929	-8.0	1243.0	1152	51.0	UA	1550	N38403	EWR	MSY	208.0	1167	9	29	2013-02-04 09:00:00	United Air Lines Inc.
150132	2013	3	15	1909.0	1855	14.0	2147.0	2206	-19.0	DL	2391	N962DL	JFK	TPA	138.0	1005	18	55	2013-03-15 18:00:00	Delta Air Lines Inc.
84754	2013	12	2	1540.0	1545	-5.0	1908.0	1920	-12.0	AA	133	N327AA	JFK	LAX	350.0	2475	15	45	2013-12-02 15:00:00	American Airlines Inc.
305027	2013	8	27	1205.0	1205	0.0	1414.0	1451	-37.0	UA	1421	N12218	EWR	IAH	163.0	1400	12	5	2013-08-27 12:00:00	United Air Lines Inc.
256580	2013	7	7	2306.0	1835	271.0	40.0	2010	270.0	MQ	3674	N6EAMQ	LGA	CLE	59.0	419	18	35	2013-07-07 18:00:00	Envoy Air
236331	2013	6	16	853.0	900	-7.0	1233.0	1305	-32.0	AA	1357	N5FAAA	JFK	SJU	192.0	1598	9	0	2013-06-16 09:00:00	American Airlines Inc.
167650	2013	4	3	1555.0	1557	-2.0	1704.0	1720	-16.0	UA	1116	N27239	EWR	BOS	46.0	200	15	57	2013-04-03 15:00:00	United Air Lines Inc.
258134	2013	7	9	1408.0	1347	21.0	1721.0	1644	37.0	DL	1685	N989DL	LGA	MCO	128.0	950	13	47	2013-07-09 13:00:00	Delta Air Lines Inc.
160921	2013	3	27	1316.0	1314	2.0	1537.0	1535	2.0	FL	348	N964AT	LGA	ATL	110.0	762	13	14	2013-03-27 13:00:00	AirTran Airways Corporation
152658	2013	3	18	1647.0	1646	1.0	1828.0	1825	3.0	UA	1683	N77430	EWR	CLE	68.0	404	16	46	2013-03-18 16:00:00	United Air Lines Inc.
263256	2013	7	14	1940.0	1935	5.0	2130.0	2142	-12.0	EV	4361	N13123	EWR	TYS	83.0	631	19	35	2013-07-14 19:00:00	ExpressJet Airlines Inc.
189493	2013	4	26	1716.0	1559	77.0	2036.0	1906	90.0	UA	1242	N76502	EWR	FLL	166.0	1065	15	59	2013-04-26 15:00:00	United Air Lines Inc.
248138	2013	6	28	1243.0	1230	13.0	1356.0	1401	-5.0	9E	3319	N902XJ	JFK	BUF	53.0	301	12	30	2013-06-28 12:00:00	Endeavor Air Inc.
22988	2013	1	27	1538.0	1540	-2.0	1703.0	1716	-13.0	9E	4178	N8972E	JFK	ROC	57.0	264	15	40	2013-01-27 15:00:00	Endeavor Air Inc.
89029	2013	12	7	551.0	600	-9.0	1023.0	933	50.0	UA	303	N518UA	JFK	SFO	411.0	2586	6	0	2013-12-07 06:00:00	United Air Lines Inc.
135868	2013	2	28	1555.0	1600	-5.0	1717.0	1751	-34.0	B6	917	N334JB	JFK	ORD	117.0	740	16	0	2013-02-28 16:00:00	JetBlue Airways
67069	2013	11	13	750.0	756	-6.0	1011.0	959	12.0	US	1733	N197UW	LGA	CLT	80.0	544	7	56	2013-11-13 07:00:00	US Airways Inc.
135910	2013	2	28	1631.0	1635	-4.0	1801.0	1810	-9.0	MQ	3695	N500MQ	EWR	ORD	114.0	719	16	35	2013-02-28 16:00:00	Envoy Air
160797	2013	3	27	1047.0	1050	-3.0	1345.0	1402	-17.0	UA	1183	N37277	EWR	RSW	161.0	1068	10	50	2013-03-27 10:00:00	United Air Lines Inc.
75409	2013	11	21	2206.0	2157	9.0	2308.0	2307	1.0	UA	1066	N23708	EWR	BOS	42.0	200	21	57	2013-11-21 21:00:00	United Air Lines Inc.
88051	2013	12	5		1800			1919		US	2191		LGA	DCA		214	18	0	2013-12-05 18:00:00	US Airways Inc.
125272	2013	2	17	706.0	715	-9.0	1016.0	1045	-29.0	AA	443	N5EBAA	JFK	MIA	158.0	1089	7	15	2013-02-17 07:00:00	American Airlines Inc.
127817	2013	2	19	1948.0	1845	63.0	2128.0	2030	58.0	MQ	4517	N713MQ	LGA	CRW	78.0	444	18	45	2013-02-19 18:00:00	Envoy Air
39074	2013	10	14	623.0	625	-2.0	912.0	850	22.0	MQ	3550	N509MQ	LGA	ATL	110.0	762	6	25	2013-10-14 06:00:00	Envoy Air
222968	2013	6	2	128.0	2159	209.0	325.0	10	195.0	EV	5855	N13553	EWR	SDF	101.0	642	21	59	2013-06-02 21:00:00	ExpressJet Airlines Inc.
200154	2013	5	8	859.0	900	-1.0	1156.0	1210	-14.0	DL	120	N624AG	JFK	LAX	318.0	2475	9	0	2013-05-08 09:00:00	Delta Air Lines Inc.
22705	2013	1	27	916.0	857	19.0	1153.0	1207	-14.0	UA	524	N415UA	EWR	PBI	139.0	1023	8	57	2013-01-27 08:00:00	United Air Lines Inc.
235407	2013	6	15	642.0	645	-3.0	848.0	908	-20.0	US	15	N510UW	JFK	PHX	281.0	2153	6	45	2013-06-15 06:00:00	US Airways Inc.
122298	2013	2	13	1708.0	1711	-3.0	1917.0	1924	-7.0	EV	4374	N18557	EWR	IND	102.0	645	17	11	2013-02-13 17:00:00	ExpressJet Airlines Inc.
171690	2013	4	8	556.0	600	-4.0	728.0	733	-5.0	UA	997	N416UA	LGA	ORD	130.0	733	6	0	2013-04-08 06:00:00	United Air Lines Inc.
215950	2013	5	25	651.0	645	6.0	905.0	908	-3.0	US	654	N534UW	JFK	PHX	288.0	2153	6	45	2013-05-25 06:00:00	US Airways Inc.
56793	2013	11	1	2107.0	2059	8.0	2259.0	2255	4.0	EV	4368	N17196	EWR	DAY	83.0	533	20	59	2013-11-01 20:00:00	ExpressJet Airlines Inc.
41956	2013	10	16		815			947		9E	3317		JFK	BUF		301	8	15	2013-10-16 08:00:00	Endeavor Air Inc.
114164	2013	2	4	1340.0	1218	82.0	1537.0	1415	82.0	EV	4135	N14179	EWR	CLT	100.0	529	12	18	2013-02-04 12:00:00	ExpressJet Airlines Inc.
65029	2013	11	11	629.0	630	-1.0	817.0	805	12.0	AA	303	N591AA	LGA	ORD	132.0	733	6	30	2013-11-11 06:00:00	American Airlines Inc.
112891	2013	2	2	2158.0	2125	33.0	2333.0	2240	53.0	MQ	4449	N828MQ	JFK	DCA	51.0	213	21	25	2013-02-02 21:00:00	Envoy Air
230263	2013	6	9	1903.0	1855	8.0	2210.0	2205	5.0	VX	169	N525VA	EWR	LAX	327.0	2454	18	55	2013-06-09 18:00:00	Virgin America
242856	2013	6	23	615.0	610	5.0	705.0	725	-20.0	WN	273	N8322X	LGA	MDW	95.0	725	6	10	2013-06-23 06:00:00	Southwest Airlines Co.
26443	2013	1	31	1257.0	1259	-2.0	1456.0	1456	0.0	US	1459	N180US	LGA	CLT	95.0	544	12	59	2013-01-31 12:00:00	US Airways Inc.
96892	2013	12	15	2340.0	2055	165.0	226.0	2332	174.0	B6	1677	N323JB	JFK	JAX	139.0	828	20	55	2013-12-15 20:00:00	JetBlue Airways
43057	2013	10	18	709.0	720	-11.0	942.0	1030	-48.0	AS	15	N563AS	EWR	SEA	307.0	2402	7	20	2013-10-18 07:00:00	Alaska Airlines Inc.
234292	2013	6	13		1000			1113		US	2122		LGA	BOS		184	10	0	2013-06-13 10:00:00	US Airways Inc.
261874	2013	7	13	923.0	933	-10.0	1310.0	1235	35.0	B6	271	N559JB	LGA	FLL	178.0	1076	9	33	2013-07-13 09:00:00	JetBlue Airways
230715	2013	6	10	958.0	1005	-7.0	1242.0	1251	-9.0	B6	65	N594JB	JFK	TPA	144.0	1005	10	5	2013-06-10 10:00:00	JetBlue Airways
287528	2013	8	8	2256.0	2001	175.0	225.0	2305	200.0	VX	415	N628VA	JFK	LAX	330.0	2475	20	1	2013-08-08 20:00:00	Virgin America
256819	2013	7	8	814.0	820	-6.0	1115.0	1135	-20.0	AA	2267	N3ADAA	LGA	MIA	150.0	1096	8	20	2013-07-08 08:00:00	American Airlines Inc.
270283	2013	7	22	725.0	730	-5.0	1016.0	1045	-29.0	VX	183	N847VA	EWR	SFO	323.0	2565	7	30	2013-07-22 07:00:00	Virgin America
203412	2013	5	11	1817.0	1540	157.0	2120.0	1848	152.0	UA	841	N502UA	JFK	LAX	313.0	2475	15	40	2013-05-11 15:00:00	United Air Lines Inc.
38658	2013	10	13	1545.0	1545	0.0	1957.0	1944	13.0	DL	4	N3767	JFK	SJU	200.0	1598	15	45	2013-10-13 15:00:00	Delta Air Lines Inc.
134822	2013	2	27	1507.0	1447	20.0	1833.0	1750	43.0	UA	1004	N73283	EWR	MIA	170.0	1085	14	47	2013-02-27 14:00:00	United Air Lines Inc.
335863	2013	9	30	653.0	700	-7.0	759.0	806	-7.0	US	2136	N951UW	LGA	BOS	42.0	184	7	0	2013-09-30 07:00:00	US Airways Inc.
281287	2013	8	2	1244.0	1250	-6.0	1543.0	1547	-4.0	DL	1375	N374DA	JFK	SLC	277.0	1990	12	50	2013-08-02 12:00:00	Delta Air Lines Inc.
319248	2013	9	12	622.0	630	-8.0	813.0	833	-20.0	EV	4535	N14105	EWR	MSP	152.0	1008	6	30	2013-09-12 06:00:00	ExpressJet Airlines Inc.
136245	2013	2	28		830			1205		UA	1480		EWR	SFO		2565	8	30	2013-02-28 08:00:00	United Air Lines Inc.
281804	2013	8	2	2121.0	2125	-4.0	2351.0	2354	-3.0	B6	97	N794JB	JFK	DEN	242.0	1626	21	25	2013-08-02 21:00:00	JetBlue Airways
213836	2013	5	22	2145.0	1943	122.0	2330.0	2100	150.0	EV	3267	N13956	EWR	PWM	48.0	284	19	43	2013-05-22 19:00:00	ExpressJet Airlines Inc.
19638	2013	1	23	1525.0	1530	-5.0	1705.0	1711	-6.0	9E	3719	N8698A	LGA	RIC	63.0	292	15	30	2013-01-23 15:00:00	Endeavor Air Inc.
89332	2013	12	7	1229.0	1215	14.0	1335.0	1331	4.0	EV	4214	N14952	EWR	BUF	54.0	282	12	15	2013-12-07 12:00:00	ExpressJet Airlines Inc.
41191	2013	10	16	836.0	845	-9.0	1010.0	1030	-20.0	EV	5288	N761ND	LGA	BUF	50.0	292	8	45	2013-10-16 08:00:00	ExpressJet Airlines Inc.
67390	2013	11	13	1327.0	1300	27.0	1435.0	1428	7.0	UA	1734	N18119	EWR	ORD	108.0	719	13	0	2013-11-13 13:00:00	United Air Lines Inc.
61770	2013	11	7	1204.0	1210	-6.0	1342.0	1330	12.0	MQ	3461	N524MQ	LGA	BNA	130.0	764	12	10	2013-11-07 12:00:00	Envoy Air
297660	2013	8	19	1601.0	1541	20.0	1749.0	1751	-2.0	EV	4667	N12157	EWR	MSP	147.0	1008	15	41	2013-08-19 15:00:00	ExpressJet Airlines Inc.
118658	2013	2	9		2029			2139		EV	4695	N13566	EWR	MHT		209	20	29	2013-02-09 20:00:00	ExpressJet Airlines Inc.
265910	2013	7	17	1433.0	1315	78.0	1554.0	1426	88.0	EV	5817	N14974	EWR	DCA	49.0	199	13	15	2013-07-17 13:00:00	ExpressJet Airlines Inc.
223770	2013	6	2	2313.0	2149	84.0	237.0	51	106.0	UA	1550	N37422	EWR	PBI	142.0	1023	21	49	2013-06-02 21:00:00	United Air Lines Inc.
20796	2013	1	24	1932.0	1935	-3.0	2150.0	2145	5.0	9E	3899	N833AY	JFK	CLE	79.0	425	19	35	2013-01-24 19:00:00	Endeavor Air Inc.
293591	2013	8	15	912.0	920	-8.0	1115.0	1133	-18.0	EV	4952	N615QX	LGA	CLT	83.0	544	9	20	2013-08-15 09:00:00	ExpressJet Airlines Inc.
200996	2013	5	9	717.0	717	0.0	916.0	912	4.0	EV	4704	N11176	EWR	GSP	90.0	594	7	17	2013-05-09 07:00:00	ExpressJet Airlines Inc.
197822	2013	5	5	1856.0	1900	-4.0	2051.0	2100	-9.0	US	1491	N107US	LGA	CLT	87.0	544	19	0	2013-05-05 19:00:00	US Airways Inc.
195329	2013	5	2	2141.0	2048	53.0	2321.0	2227	54.0	EV	4459	N11565	EWR	GSO	69.0	445	20	48	2013-05-02 20:00:00	ExpressJet Airlines Inc.
241424	2013	6	21	1209.0	1208	1.0	1501.0	1452	9.0	B6	323	N599JB	JFK	LAX	313.0	2475	12	8	2013-06-21 12:00:00	JetBlue Airways
279228	2013	7	31	1112.0	1115	-3.0	1237.0	1230	7.0	MQ	3718	N542MQ	EWR	ORD	113.0	719	11	15	2013-07-31 11:00:00	Envoy Air
287491	2013	8	8	2156.0	1940	136.0	43.0	2142	181.0	EV	4361	N16951	EWR	TYS	92.0	631	19	40	2013-08-08 19:00:00	ExpressJet Airlines Inc.
124443	2013	2	15	2147.0	2135	12.0	2300.0	2244	16.0	UA	1066	N14230	EWR	BOS	42.0	200	21	35	2013-02-15 21:00:00	United Air Lines Inc.
142190	2013	3	7	1342.0	1137	125.0	1541.0	1313	148.0	EV	4149	N12163	EWR	RDU	67.0	416	11	37	2013-03-07 11:00:00	ExpressJet Airlines Inc.
112989	2013	2	3	801.0	801	0.0	900.0	916	-16.0	EV	4372	N13566	EWR	BTV	41.0	266	8	1	2013-02-03 08:00:00	ExpressJet Airlines Inc.
221009	2013	5	30	1838.0	1825	13.0	2141.0	2130	11.0	UA	1587	N29717	EWR	RSW	144.0	1068	18	25	2013-05-30 18:00:00	United Air Lines Inc.
78448	2013	11	25	1208.0	1205	3.0	1345.0	1330	15.0	WN	483	N480WN	EWR	MDW	117.0	711	12	5	2013-11-25 12:00:00	Southwest Airlines Co.
302067	2013	8	24	719.0	700	19.0	930.0	940	-10.0	AA	2083	N456AA	EWR	DFW	169.0	1372	7	0	2013-08-24 07:00:00	American Airlines Inc.
280010	2013	8	1	724.0	731	-7.0	903.0	920	-17.0	EV	5814	N11551	EWR	CMH	71.0	463	7	31	2013-08-01 07:00:00	ExpressJet Airlines Inc.
260226	2013	7	11	1555.0	1600	-5.0	1708.0	1721	-13.0	US	2181	N717UW	LGA	DCA	40.0	214	16	0	2013-07-11 16:00:00	US Airways Inc.
102293	2013	12	21	1608.0	1600	8.0	1808.0	1802	6.0	9E	2933	N933XJ	JFK	RDU	70.0	427	16	0	2013-12-21 16:00:00	Endeavor Air Inc.
301000	2013	8	23	549.0	600	-11.0	901.0	908	-7.0	UA	303	N555UA	JFK	SFO	336.0	2586	6	0	2013-08-23 06:00:00	United Air Lines Inc.
91741	2013	12	10	900.0	900	0.0	1211.0	1133	38.0	DL	651	N989AT	EWR	ATL	124.0	746	9	0	2013-12-10 09:00:00	Delta Air Lines Inc.
211409	2013	5	20	1232.0	1135	57.0	1439.0	1340	59.0	DL	2219	N315US	LGA	MSP	155.0	1020	11	35	2013-05-20 11:00:00	Delta Air Lines Inc.
131701	2013	2	24	826.0	749	37.0	1041.0	1017	24.0	EV	4287	N11165	EWR	MSY	176.0	1167	7	49	2013-02-24 07:00:00	ExpressJet Airlines Inc.
166496	2013	4	2	1318.0	1310	8.0	1451.0	1447	4.0	EV	4681	N22909	EWR	GSO	79.0	445	13	10	2013-04-02 13:00:00	ExpressJet Airlines Inc.
63995	2013	11	9	1840.0	1839	1.0	2146.0	2156	-10.0	UA	1615	N75433	EWR	AUS	215.0	1504	18	39	2013-11-09 18:00:00	United Air Lines Inc.
92976	2013	12	11	1427.0	1429	-2.0	1746.0	1756	-10.0	UA	1205	N14118	EWR	SFO	356.0	2565	14	29	2013-12-11 14:00:00	United Air Lines Inc.
334783	2013	9	28	1830.0	1825	5.0	1927.0	2000	-33.0	WN	3331	N923WN	EWR	MDW	98.0	711	18	25	2013-09-28 18:00:00	Southwest Airlines Co.
107053	2013	12	27	807.0	800	7.0	1138.0	1117	21.0	DL	2442	N909DE	JFK	FLL	165.0	1069	8	0	2013-12-27 08:00:00	Delta Air Lines Inc.
283572	2013	8	4	2150.0	2055	55.0	2310.0	2230	40.0	WN	579	N435WN	LGA	MDW	113.0	725	20	55	2013-08-04 20:00:00	Southwest Airlines Co.
325432	2013	9	18	1716.0	1715	1.0	2025.0	1905	80.0	AA	345	N4XVAA	LGA	ORD	140.0	733	17	15	2013-09-18 17:00:00	American Airlines Inc.
158449	2013	3	24	2056.0	2100	-4.0	2233.0	2235	-2.0	MQ	4507	N720MQ	LGA	RDU	78.0	431	21	0	2013-03-24 21:00:00	Envoy Air
200057	2013	5	8	733.0	655	38.0	1108.0	935	93.0	AA	1815	N5CDAA	JFK	MCO	142.0	944	6	55	2013-05-08 06:00:00	American Airlines Inc.
332854	2013	9	26	1622.0	1625	-3.0	1843.0	1844	-1.0	EV	5601	N724EV	LGA	CLT	79.0	544	16	25	2013-09-26 16:00:00	ExpressJet Airlines Inc.
266758	2013	7	18	1121.0	1129	-8.0	1345.0	1447	-62.0	UA	1677	N38443	EWR	SFO	297.0	2565	11	29	2013-07-18 11:00:00	United Air Lines Inc.
217636	2013	5	27	1054.0	1100	-6.0	1152.0	1213	-21.0	US	2171	N754UW	LGA	DCA	39.0	214	11	0	2013-05-27 11:00:00	US Airways Inc.
115569	2013	2	6	559.0	600	-1.0	939.0	925	14.0	UA	303	N560UA	JFK	SFO	362.0	2586	6	0	2013-02-06 06:00:00	United Air Lines Inc.
260672	2013	7	12	554.0	600	-6.0	727.0	751	-24.0	EV	5068	N186PQ	EWR	DTW	75.0	488	6	0	2013-07-12 06:00:00	ExpressJet Airlines Inc.
72485	2013	11	19	553.0	600	-7.0	707.0	717	-10.0	EV	5716	N877AS	JFK	IAD	55.0	228	6	0	2013-11-19 06:00:00	ExpressJet Airlines Inc.
322158	2013	9	15	1153.0	1159	-6.0	1255.0	1259	-4.0	B6	1191	N274JB	JFK	ACK	42.0	199	11	59	2013-09-15 11:00:00	JetBlue Airways
92412	2013	12	10		1500			1805		MQ	3072	N6EAMQ	JFK	TPA		1005	15	0	2013-12-10 15:00:00	Envoy Air
23566	2013	1	28	851.0	900	-9.0	1143.0	1216	-33.0	UA	1405	N17719	LGA	IAH	206.0	1416	9	0	2013-01-28 09:00:00	United Air Lines Inc.
318739	2013	9	11	1428.0	1432	-4.0	1533.0	1559	-26.0	EV	5713	N828AS	LGA	IAD	47.0	229	14	32	2013-09-11 14:00:00	ExpressJet Airlines Inc.
334827	2013	9	28	1946.0	1905	41.0	2119.0	2131	-12.0	9E	3285	N915XJ	JFK	MSY	137.0	1182	19	5	2013-09-28 19:00:00	Endeavor Air Inc.
280308	2013	8	1	1249.0	1135	74.0	1603.0	1451	72.0	DL	954	N975DL	LGA	FLL	163.0	1076	11	35	2013-08-01 11:00:00	Delta Air Lines Inc.
329001	2013	9	22	1721.0	1725	-4.0	2010.0	2020	-10.0	DL	2471	N3736C	EWR	SLC	263.0	1969	17	25	2013-09-22 17:00:00	Delta Air Lines Inc.
59914	2013	11	5	1331.0	1300	31.0	1657.0	1610	47.0	VX	411	N639VA	JFK	LAX	358.0	2475	13	0	2013-11-05 13:00:00	Virgin America
146095	2013	3	11	1648.0	1615	33.0	1850.0	1812	38.0	EV	4092	N13994	EWR	DAY	84.0	533	16	15	2013-03-11 16:00:00	ExpressJet Airlines Inc.
169004	2013	4	4	2356.0	2359	-3.0	352.0	339	13.0	B6	727	N651JB	JFK	BQN	195.0	1576	23	59	2013-04-04 23:00:00	JetBlue Airways
302383	2013	8	24	1406.0	1350	16.0	1557.0	1615	-18.0	WN	1001	N906WN	LGA	DEN	209.0	1620	13	50	2013-08-24 13:00:00	Southwest Airlines Co.
274898	2013	7	26	1815.0	1815	0.0	2118.0	2135	-17.0	DL	17	N199DN	JFK	LAX	345.0	2475	18	15	2013-07-26 18:00:00	Delta Air Lines Inc.
79254	2013	11	26	909.0	910	-1.0	1219.0	1235	-16.0	AA	1085	N622AA	JFK	MIA	161.0	1089	9	10	2013-11-26 09:00:00	American Airlines Inc.
202201	2013	5	10	1043.0	1046	-3.0	1258.0	1327	-29.0	B6	41	N598JB	JFK	MCO	119.0	944	10	46	2013-05-10 10:00:00	JetBlue Airways
56989	2013	11	2	800.0	740	20.0	1032.0	1021	11.0	UA	1506	N75432	EWR	LAS	307.0	2227	7	40	2013-11-02 07:00:00	United Air Lines Inc.
123830	2013	2	15	1031.0	925	66.0	1232.0	1205	27.0	WN	102	N210WN	EWR	DEN	221.0	1605	9	25	2013-02-15 09:00:00	Southwest Airlines Co.
230735	2013	6	10	1023.0	1000	23.0	1316.0	1236	40.0	DL	1847	N941DL	LGA	ATL	131.0	762	10	0	2013-06-10 10:00:00	Delta Air Lines Inc.
124908	2013	2	16	1510.0	1513	-3.0	1716.0	1712	4.0	EV	4166	N11565	EWR	GSP	101.0	594	15	13	2013-02-16 15:00:00	ExpressJet Airlines Inc.
228255	2013	6	7	1448.0	1450	-2.0	2023.0	1745		UA	1242	N17245	EWR	FLL		1065	14	50	2013-06-07 14:00:00	United Air Lines Inc.
244331	2013	6	24	1605.0	1545	20.0	1952.0	2005	-13.0	DL	4	N3753	JFK	SJU	199.0	1598	15	45	2013-06-24 15:00:00	Delta Air Lines Inc.
