id	year	month	day	dep_time	sched_dep_time	dep_delay	arr_time	sched_arr_time	arr_delay	carrier	flight	tailnum	origin	dest	air_time	distance	hour	minute	time_hour	name
22225	2013	1	26	1428.0	1429	-1.0	1631.0	1638	-7.0	DL	1819	N326NB	LGA	MSP	165.0	1020	14	29	2013-01-26 14:00:00	Delta Air Lines Inc.
275346	2013	7	27	903.0	905	-2.0	1002.0	1016	-14.0	B6	1634	N228JB	JFK	BTV	46.0	266	9	5	2013-07-27 09:00:00	JetBlue Airways
132991	2013	2	25	1525.0	1526	-1.0	1805.0	1801	4.0	UA	595	N587UA	EWR	LAS	313.0	2227	15	26	2013-02-25 15:00:00	United Air Lines Inc.
329772	2013	9	23	1411.0	1415	-4.0	1551.0	1550	1.0	AA	1170	N514AA	LGA	STL	128.0	888	14	15	2013-09-23 14:00:00	American Airlines Inc.
279691	2013	7	31	1851.0	1859	-8.0	2123.0	2121	2.0	FL	778	N893AT	LGA	ATL	105.0	762	18	59	2013-07-31 18:00:00	AirTran Airways Corporation
299943	2013	8	21	2053.0	2049	4.0	2332.0	10	-38.0	UA	1532	N38403	EWR	SFO	320.0	2565	20	49	2013-08-21 20:00:00	United Air Lines Inc.
229077	2013	6	8	1240.0	1240	0.0	1420.0	1429	-9.0	DL	1689	N363NB	EWR	DTW	79.0	488	12	40	2013-06-08 12:00:00	Delta Air Lines Inc.
189740	2013	4	26	2133.0	2000	93.0	8.0	2218	110.0	EV	4642	N17159	EWR	OMA	168.0	1134	20	0	2013-04-26 20:00:00	ExpressJet Airlines Inc.
3367	2013	1	4	1733.0	1710	23.0	1835.0	1820	15.0	EV	4316	N13958	EWR	BWI	34.0	169	17	10	2013-01-04 17:00:00	ExpressJet Airlines Inc.
310242	2013	9	2	1112.0	1120	-8.0	1229.0	1235	-6.0	MQ	3704	N523MQ	EWR	ORD	106.0	719	11	20	2013-09-02 11:00:00	Envoy Air
72441	2013	11	18	2226.0	1900	206.0	2357.0	2035	202.0	EV	4195	N14902	EWR	BNA	123.0	748	19	0	2013-11-18 19:00:00	ExpressJet Airlines Inc.
75553	2013	11	22	738.0	742	-4.0	910.0	924	-14.0	EV	4125	N14158	EWR	GSO	73.0	445	7	42	2013-11-22 07:00:00	ExpressJet Airlines Inc.
305527	2013	8	27	2022.0	2029	-7.0	2232.0	2251	-19.0	EV	4152	N13958	EWR	ATL	97.0	746	20	29	2013-08-27 20:00:00	ExpressJet Airlines Inc.
285699	2013	8	7	658.0	700	-2.0	953.0	951	2.0	B6	23	N827JB	JFK	LAX	329.0	2475	7	0	2013-08-07 07:00:00	JetBlue Airways
64260	2013	11	10	909.0	915	-6.0	1201.0	1235	-34.0	DL	874	N339NB	LGA	MIA	153.0	1096	9	15	2013-11-10 09:00:00	Delta Air Lines Inc.
41547	2013	10	16	1507.0	1515	-8.0	1808.0	1810	-2.0	AA	320	N575AA	EWR	DFW	207.0	1372	15	15	2013-10-16 15:00:00	American Airlines Inc.
47337	2013	10	22	1849.0	1905	-16.0	2041.0	2105	-24.0	DL	1473	N348NB	LGA	MEM	148.0	963	19	5	2013-10-22 19:00:00	Delta Air Lines Inc.
209918	2013	5	18	1709.0	1658	11.0	1841.0	1834	7.0	UA	1638	N27722	EWR	CLE	68.0	404	16	58	2013-05-18 16:00:00	United Air Lines Inc.
76603	2013	11	23	856.0	900	-4.0	1151.0	1220	-29.0	AA	2335	N3HCAA	LGA	MIA	155.0	1096	9	0	2013-11-23 09:00:00	American Airlines Inc.
196390	2013	5	4	644.0	630	14.0	807.0	747	20.0	B6	2	N652JB	JFK	BUF	56.0	301	6	30	2013-05-04 06:00:00	JetBlue Airways
227023	2013	6	6	900.0	906	-6.0	1158.0	1239	-41.0	B6	641	N641JB	JFK	SFO	329.0	2586	9	6	2013-06-06 09:00:00	JetBlue Airways
221828	2013	5	31	1558.0	1600	-2.0	1728.0	1721	7.0	US	2181	N760US	LGA	DCA	45.0	214	16	0	2013-05-31 16:00:00	US Airways Inc.
212998	2013	5	22	609.0	615	-6.0	919.0	915	4.0	AA	1895	N3JCAA	EWR	MIA	162.0	1085	6	15	2013-05-22 06:00:00	American Airlines Inc.
325251	2013	9	18	1451.0	1459	-8.0	1700.0	1730	-30.0	EV	4377	N12567	EWR	JAX	112.0	820	14	59	2013-09-18 14:00:00	ExpressJet Airlines Inc.
159119	2013	3	25	1642.0	1605	37.0	1949.0	1924	25.0	DL	161	N327NW	JFK	MIA	161.0	1089	16	5	2013-03-25 16:00:00	Delta Air Lines Inc.
191741	2013	4	29	933.0	940	-7.0	1219.0	1242	-23.0	B6	1101	N709JB	JFK	FLL	151.0	1069	9	40	2013-04-29 09:00:00	JetBlue Airways
14984	2013	1	18	628.0	635	-7.0	925.0	939	-14.0	UA	1627	N21723	EWR	PBI	149.0	1023	6	35	2013-01-18 06:00:00	United Air Lines Inc.
285201	2013	8	6	1540.0	1535	5.0	1829.0	1901	-32.0	DL	2280	N3769L	JFK	FLL	134.0	1069	15	35	2013-08-06 15:00:00	Delta Air Lines Inc.
209649	2013	5	18	1154.0	1159	-5.0	1450.0	1458	-8.0	DL	1174	N904DL	LGA	PBI	138.0	1035	11	59	2013-05-18 11:00:00	Delta Air Lines Inc.
210984	2013	5	19	2240.0	2000	160.0	127.0	2237	170.0	DL	1147	N972DL	LGA	ATL	103.0	762	20	0	2013-05-19 20:00:00	Delta Air Lines Inc.
248004	2013	6	28	947.0	925	22.0	1231.0	1220	11.0	VX	407	N837VA	JFK	LAX	323.0	2475	9	25	2013-06-28 09:00:00	Virgin America
283623	2013	8	5	553.0	600	-7.0	651.0	659	-8.0	US	2167	N766US	LGA	DCA	39.0	214	6	0	2013-08-05 06:00:00	US Airways Inc.
70120	2013	11	16	1020.0	1025	-5.0	1326.0	1325	1.0	AA	1131	N3FRAA	LGA	DFW	207.0	1389	10	25	2013-11-16 10:00:00	American Airlines Inc.
80632	2013	11	27	1643.0	1630	13.0	1822.0	1808	14.0	EV	4702	N11113	EWR	GSO	81.0	445	16	30	2013-11-27 16:00:00	ExpressJet Airlines Inc.
301196	2013	8	23	825.0	825	0.0	1119.0	1139	-20.0	UA	397	N525UA	JFK	SFO	336.0	2586	8	25	2013-08-23 08:00:00	United Air Lines Inc.
225392	2013	6	4	1454.0	1459	-5.0	1651.0	1654	-3.0	EV	4381	N14570	EWR	DTW	88.0	488	14	59	2013-06-04 14:00:00	ExpressJet Airlines Inc.
121491	2013	2	12	1848.0	1850	-2.0	2143.0	2212	-29.0	DL	2159	N3736C	JFK	MCO	142.0	944	18	50	2013-02-12 18:00:00	Delta Air Lines Inc.
19720	2013	1	23	1638.0	1600	38.0	1925.0	1912	13.0	UA	1200	N17244	EWR	SAN	335.0	2425	16	0	2013-01-23 16:00:00	United Air Lines Inc.
43037	2013	10	18	655.0	700	-5.0	903.0	904	-1.0	9E	3769	N8694A	EWR	CVG	108.0	569	7	0	2013-10-18 07:00:00	Endeavor Air Inc.
297761	2013	8	19	1729.0	1703	26.0	2019.0	1954	25.0	UA	1249	N87531	LGA	IAH	206.0	1416	17	3	2013-08-19 17:00:00	United Air Lines Inc.
248665	2013	6	28		2000			2234		DL	1147	N984DL	LGA	ATL		762	20	0	2013-06-28 20:00:00	Delta Air Lines Inc.
38518	2013	10	13	1325.0	1329	-4.0	1534.0	1529	5.0	MQ	3340	N813MQ	LGA	DTW	83.0	502	13	29	2013-10-13 13:00:00	Envoy Air
281454	2013	8	2	1547.0	1543	4.0	1912.0	1909	3.0	DL	31	N3745B	JFK	SLC	282.0	1990	15	43	2013-08-02 15:00:00	Delta Air Lines Inc.
101403	2013	12	20	1604.0	1605	-1.0	1805.0	1836	-31.0	9E	2917	N933XJ	JFK	DTW	91.0	509	16	5	2013-12-20 16:00:00	Endeavor Air Inc.
25177	2013	1	30	452.0	500	-8.0	643.0	648	-5.0	US	1117	N560UW	EWR	CLT	89.0	529	5	0	2013-01-30 05:00:00	US Airways Inc.
31453	2013	10	5	1645.0	1650	-5.0	1835.0	1919	-44.0	9E	3448	N604LR	JFK	CVG	91.0	589	16	50	2013-10-05 16:00:00	Endeavor Air Inc.
161280	2013	3	27	1853.0	1855	-2.0	2152.0	2206	-14.0	DL	2391	N980DL	JFK	TPA	146.0	1005	18	55	2013-03-27 18:00:00	Delta Air Lines Inc.
318498	2013	9	11	920.0	929	-9.0	1234.0	1234	0.0	UA	456	N468UA	EWR	FLL	163.0	1065	9	29	2013-09-11 09:00:00	United Air Lines Inc.
67832	2013	11	13	2020.0	2005	15.0	2128.0	2130	-2.0	MQ	3604	N514MQ	EWR	ORD	105.0	719	20	5	2013-11-13 20:00:00	Envoy Air
132360	2013	2	24	2028.0	2034	-6.0	2304.0	2332	-28.0	UA	1109	N73278	EWR	PBI	140.0	1023	20	34	2013-02-24 20:00:00	United Air Lines Inc.
73511	2013	11	20	635.0	640	-5.0	748.0	805	-17.0	WN	1121	N781WN	LGA	MKE	111.0	738	6	40	2013-11-20 06:00:00	Southwest Airlines Co.
58328	2013	11	3	1922.0	1900	22.0	2131.0	2057	34.0	EV	4278	N16951	EWR	CAE	85.0	602	19	0	2013-11-03 19:00:00	ExpressJet Airlines Inc.
203988	2013	5	12	1352.0	1358	-6.0	1633.0	1704	-31.0	B6	209	N784JB	JFK	LGB	311.0	2465	13	58	2013-05-12 13:00:00	JetBlue Airways
216036	2013	5	25	821.0	820	1.0	928.0	940	-12.0	MQ	4655	N501MQ	LGA	BNA	107.0	764	8	20	2013-05-25 08:00:00	Envoy Air
172697	2013	4	9	621.0	630	-9.0	817.0	805	12.0	AA	303	N4WNAA	LGA	ORD	136.0	733	6	30	2013-04-09 06:00:00	American Airlines Inc.
122783	2013	2	14	852.0	900	-8.0	1008.0	1022	-14.0	US	2167	N757UW	LGA	DCA	43.0	214	9	0	2013-02-14 09:00:00	US Airways Inc.
95459	2013	12	14	723.0	719	4.0	944.0	943	1.0	UA	573	N831UA	EWR	MSY	180.0	1167	7	19	2013-12-14 07:00:00	United Air Lines Inc.
155249	2013	3	21	1121.0	1105	16.0	1250.0	1240	10.0	WN	993	N288WN	LGA	MDW	104.0	725	11	5	2013-03-21 11:00:00	Southwest Airlines Co.
292737	2013	8	14	1156.0	1155	1.0	1449.0	1454	-5.0	DL	1174	N399DA	LGA	PBI	141.0	1035	11	55	2013-08-14 11:00:00	Delta Air Lines Inc.
241225	2013	6	21	824.0	830	-6.0	958.0	1014	-16.0	EV	5817	N13955	EWR	MEM	126.0	946	8	30	2013-06-21 08:00:00	ExpressJet Airlines Inc.
94551	2013	12	13	750.0	800	-10.0	1026.0	1028	-2.0	EV	4364	N11181	EWR	MCI	171.0	1092	8	0	2013-12-13 08:00:00	ExpressJet Airlines Inc.
37904	2013	10	12	1532.0	1505	27.0	1737.0	1709	28.0	EV	4181	N10156	EWR	MCI	154.0	1092	15	5	2013-10-12 15:00:00	ExpressJet Airlines Inc.
288319	2013	8	9	1827.0	1720	67.0	2117.0	2011	66.0	UA	1109	N17126	EWR	MCO	122.0	937	17	20	2013-08-09 17:00:00	United Air Lines Inc.
98735	2013	12	17	2234.0	2145	49.0	2342.0	2253	49.0	EV	4625	N11544	EWR	DCA	43.0	199	21	45	2013-12-17 21:00:00	ExpressJet Airlines Inc.
257628	2013	7	8		800			1005		DL	2119	N917DL	LGA	MSP		1020	8	0	2013-07-08 08:00:00	Delta Air Lines Inc.
109870	2013	12	30	1026.0	1025	1.0	1127.0	1127	0.0	B6	518	N273JB	JFK	BOS	36.0	187	10	25	2013-12-30 10:00:00	JetBlue Airways
284435	2013	8	5	1855.0	1900	-5.0	2209.0	2226	-17.0	DL	2007	N386DA	JFK	PDX	348.0	2454	19	0	2013-08-05 19:00:00	Delta Air Lines Inc.
32789	2013	10	7	904.0	910	-6.0	1220.0	1229	-9.0	DL	874	N348NB	LGA	MIA	151.0	1096	9	10	2013-10-07 09:00:00	Delta Air Lines Inc.
206132	2013	5	14	1704.0	1659	5.0	1934.0	2006	-32.0	UA	1623	N77430	EWR	MIA	136.0	1085	16	59	2013-05-14 16:00:00	United Air Lines Inc.
219665	2013	5	29	1236.0	1245	-9.0	1340.0	1350	-10.0	AA	1850	N3JKAA	JFK	BOS	38.0	187	12	45	2013-05-29 12:00:00	American Airlines Inc.
145978	2013	3	11	1504.0	1456	8.0	1748.0	1759	-11.0	UA	1186	N17719	EWR	MIA	143.0	1085	14	56	2013-03-11 14:00:00	United Air Lines Inc.
81150	2013	11	28	801.0	800	1.0	1057.0	1103	-6.0	DL	2190	N380DA	JFK	MIA	153.0	1089	8	0	2013-11-28 08:00:00	Delta Air Lines Inc.
299978	2013	8	21	2151.0	2159	-8.0	2246.0	2319	-33.0	EV	4625	N14974	EWR	BWI	32.0	169	21	59	2013-08-21 21:00:00	ExpressJet Airlines Inc.
96130	2013	12	15	739.0	729	10.0	1035.0	1045	-10.0	UA	1455	N34222	EWR	LAX	323.0	2454	7	29	2013-12-15 07:00:00	United Air Lines Inc.
70945	2013	11	17	1246.0	1250	-4.0	1355.0	1400	-5.0	AA	178	N3HCAA	JFK	BOS	39.0	187	12	50	2013-11-17 12:00:00	American Airlines Inc.
35135	2013	10	9	1620.0	1625	-5.0	1738.0	1750	-12.0	MQ	3622	N8EGMQ	LGA	BNA	98.0	764	16	25	2013-10-09 16:00:00	Envoy Air
184793	2013	4	21	1953.0	1925	28.0	2245.0	2225	20.0	DL	1485	N986DL	LGA	MCO	148.0	950	19	25	2013-04-21 19:00:00	Delta Air Lines Inc.
209331	2013	5	17	2215.0	1940	155.0	2346.0	2130	136.0	MQ	4423	N850MQ	JFK	RDU	68.0	427	19	40	2013-05-17 19:00:00	Envoy Air
301846	2013	8	23	1932.0	1935	-3.0	2148.0	2140	8.0	EV	4361	N18557	EWR	TYS	95.0	631	19	35	2013-08-23 19:00:00	ExpressJet Airlines Inc.
56288	2013	11	1	1220.0	1220	0.0	1428.0	1410	18.0	MQ	3616	N542MQ	LGA	MSP	145.0	1020	12	20	2013-11-01 12:00:00	Envoy Air
42745	2013	10	17	1828.0	1815	13.0	2201.0	2138	23.0	DL	17	N188DN	JFK	LAX	328.0	2475	18	15	2013-10-17 18:00:00	Delta Air Lines Inc.
99389	2013	12	18	1457.0	1500	-3.0	1749.0	1740	9.0	MQ	3202	N933MQ	JFK	IND	112.0	665	15	0	2013-12-18 15:00:00	Envoy Air
172969	2013	4	9	1042.0	940	62.0	1315.0	1242	33.0	B6	1101	N592JB	JFK	FLL	141.0	1069	9	40	2013-04-09 09:00:00	JetBlue Airways
323012	2013	9	16	905.0	905	0.0	1115.0	1117	-2.0	DL	181	N351NW	LGA	DTW	90.0	502	9	5	2013-09-16 09:00:00	Delta Air Lines Inc.
240594	2013	6	20	1515.0	1520	-5.0	1647.0	1705	-18.0	AA	2223	N4XFAA	LGA	STL	126.0	888	15	20	2013-06-20 15:00:00	American Airlines Inc.
239179	2013	6	19	742.0	735	7.0	840.0	856	-16.0	EV	3854	N14907	EWR	BTV	43.0	266	7	35	2013-06-19 07:00:00	ExpressJet Airlines Inc.
86617	2013	12	4	1430.0	1440	-10.0	1623.0	1644	-21.0	DL	1231	N911DE	LGA	DTW	87.0	502	14	40	2013-12-04 14:00:00	Delta Air Lines Inc.
234991	2013	6	14	1627.0	1625	2.0	1816.0	1841	-25.0	DL	2231	N327NW	LGA	DTW	78.0	502	16	25	2013-06-14 16:00:00	Delta Air Lines Inc.
42439	2013	10	17	1354.0	1359	-5.0	1508.0	1523	-15.0	B6	2402	N294JB	JFK	BUF	56.0	301	13	59	2013-10-17 13:00:00	JetBlue Airways
242318	2013	6	22	1116.0	1124	-8.0	1225.0	1234	-9.0	B6	34	N294JB	JFK	BTV	39.0	266	11	24	2013-06-22 11:00:00	JetBlue Airways
162910	2013	3	29	1359.0	1359	0.0	1551.0	1600	-9.0	EV	4370	N14173	EWR	CHS	93.0	628	13	59	2013-03-29 13:00:00	ExpressJet Airlines Inc.
31621	2013	10	6	519.0	520	-1.0	742.0	800	-18.0	UA	322	N504UA	EWR	IAH	185.0	1400	5	20	2013-10-06 05:00:00	United Air Lines Inc.
214893	2013	5	23		1359			1647		UA	318		EWR	IAH		1400	13	59	2013-05-23 13:00:00	United Air Lines Inc.
294645	2013	8	16	1016.0	1017	-1.0	1116.0	1124	-8.0	B6	518	N328JB	JFK	BOS	39.0	187	10	17	2013-08-16 10:00:00	JetBlue Airways
5160	2013	1	6	2300.0	2245	15.0	14.0	2356	18.0	B6	608	N281JB	JFK	PWM	45.0	273	22	45	2013-01-06 22:00:00	JetBlue Airways
60885	2013	11	6	1342.0	1326	16.0	1514.0	1524	-10.0	EV	5437	N720EV	LGA	CMH	76.0	479	13	26	2013-11-06 13:00:00	ExpressJet Airlines Inc.
248415	2013	6	28	1813.0	1725	48.0	2110.0	2045	25.0	AA	221	N5EXAA	JFK	MIA	147.0	1089	17	25	2013-06-28 17:00:00	American Airlines Inc.
256169	2013	7	7	1430.0	1430	0.0	1551.0	1558	-7.0	FL	721	N968AT	LGA	CAK	64.0	397	14	30	2013-07-07 14:00:00	AirTran Airways Corporation
323577	2013	9	16	1836.0	1841	-5.0	2012.0	2010	2.0	B6	2202	N348JB	JFK	BUF	60.0	301	18	41	2013-09-16 18:00:00	JetBlue Airways
71552	2013	11	18	636.0	625	11.0	752.0	750	2.0	WN	1360	N8302F	LGA	MDW	119.0	725	6	25	2013-11-18 06:00:00	Southwest Airlines Co.
45770	2013	10	21	842.0	810	32.0	1115.0	1037	38.0	FL	346	N896AT	LGA	ATL	118.0	762	8	10	2013-10-21 08:00:00	AirTran Airways Corporation
1830	2013	1	3	625.0	600	25.0	923.0	854	29.0	B6	507	N632JB	EWR	FLL	160.0	1065	6	0	2013-01-03 06:00:00	JetBlue Airways
24437	2013	1	29	806.0	810	-4.0	958.0	1007	-9.0	EV	4537	N11548	EWR	MEM	149.0	946	8	10	2013-01-29 08:00:00	ExpressJet Airlines Inc.
147308	2013	3	12	2335.0	2251	44.0	38.0	2357	41.0	B6	22	N337JB	JFK	SYR	39.0	209	22	51	2013-03-12 22:00:00	JetBlue Airways
243578	2013	6	23	1913.0	1920	-7.0	2047.0	2045	2.0	AA	1762	N3FLAA	JFK	BOS	41.0	187	19	20	2013-06-23 19:00:00	American Airlines Inc.
31767	2013	10	6	825.0	826	-1.0	1204.0	1219	-15.0	B6	403	N775JB	JFK	SJU	198.0	1598	8	26	2013-10-06 08:00:00	JetBlue Airways
44598	2013	10	19	2021.0	2025	-4.0	2124.0	2140	-16.0	AA	2314	N3GMAA	JFK	BOS	36.0	187	20	25	2013-10-19 20:00:00	American Airlines Inc.
83030	2013	11	30	1920.0	1910	10.0	2148.0	2209	-21.0	DL	2159	N911DE	JFK	MCO	131.0	944	19	10	2013-11-30 19:00:00	Delta Air Lines Inc.
173648	2013	4	10	201.0	2245	196.0	308.0	2359	189.0	B6	128	N353JB	JFK	BTV	50.0	266	22	45	2013-04-10 22:00:00	JetBlue Airways
301079	2013	8	23	650.0	651	-1.0	846.0	905	-19.0	UA	343	N524UA	LGA	DEN	218.0	1620	6	51	2013-08-23 06:00:00	United Air Lines Inc.
135760	2013	2	28	1423.0	1430	-7.0	1711.0	1735	-24.0	AA	883	N504AA	EWR	DFW	207.0	1372	14	30	2013-02-28 14:00:00	American Airlines Inc.
118485	2013	2	9	1748.0	1735	13.0	1914.0	1854	20.0	B6	74	N589JB	JFK	BTV	52.0	266	17	35	2013-02-09 17:00:00	JetBlue Airways
179733	2013	4	16	1345.0	1350	-5.0	1547.0	1559	-12.0	EV	4267	N13978	EWR	SAV	100.0	708	13	50	2013-04-16 13:00:00	ExpressJet Airlines Inc.
6685	2013	1	8	1612.0	1615	-3.0	1745.0	1815	-30.0	9E	3387	N909XJ	JFK	RDU	70.0	427	16	15	2013-01-08 16:00:00	Endeavor Air Inc.
205438	2013	5	13	2216.0	2130	46.0	2334.0	2300	34.0	MQ	4617	N521MQ	LGA	RDU	65.0	431	21	30	2013-05-13 21:00:00	Envoy Air
170856	2013	4	7	747.0	750	-3.0	1157.0	1155	2.0	AA	655	N5FNAA	JFK	STT	209.0	1623	7	50	2013-04-07 07:00:00	American Airlines Inc.
318560	2013	9	11	1039.0	1040	-1.0	1240.0	1309	-29.0	UA	866	N852UA	EWR	LAS	284.0	2227	10	40	2013-09-11 10:00:00	United Air Lines Inc.
246320	2013	6	26	1557.0	1555	2.0	1707.0	1739	-32.0	9E	3459	N923XJ	JFK	BNA	107.0	765	15	55	2013-06-26 15:00:00	Endeavor Air Inc.
50829	2013	10	26	1351.0	1359	-8.0	1548.0	1605	-17.0	B6	1373	N206JB	JFK	CHS	96.0	636	13	59	2013-10-26 13:00:00	JetBlue Airways
233236	2013	6	12	1942.0	1930	12.0	2127.0	2156	-29.0	9E	3285	N931XJ	JFK	MSY	145.0	1182	19	30	2013-06-12 19:00:00	Endeavor Air Inc.
223834	2013	6	2		1905			2144		DL	2457	N320NB	JFK	MSY		1182	19	5	2013-06-02 19:00:00	Delta Air Lines Inc.
173427	2013	4	9	1842.0	1832	10.0	2212.0	2157	15.0	UA	1735	N34131	EWR	LAX	336.0	2454	18	32	2013-04-09 18:00:00	United Air Lines Inc.
68158	2013	11	14	910.0	915	-5.0	1213.0	1235	-22.0	DL	874	N369NB	LGA	MIA	152.0	1096	9	15	2013-11-14 09:00:00	Delta Air Lines Inc.
166037	2013	4	1	2312.0	2225	47.0	18.0	2342	36.0	DL	2155	N343NW	LGA	PWM	42.0	269	22	25	2013-04-01 22:00:00	Delta Air Lines Inc.
143714	2013	3	8		840			1030		MQ	4521	N723MQ	LGA	RDU		431	8	40	2013-03-08 08:00:00	Envoy Air
16142	2013	1	19	1157.0	1200	-3.0	1329.0	1350	-21.0	WN	1599	N414WN	LGA	MKE	123.0	738	12	0	2013-01-19 12:00:00	Southwest Airlines Co.
230966	2013	6	10	1525.0	1459	26.0	1835.0	1737	58.0	DL	451	N667DN	LGA	ATL	119.0	762	14	59	2013-06-10 14:00:00	Delta Air Lines Inc.
152188	2013	3	18	817.0	815	2.0	1001.0	1000	1.0	EV	5166	N758EV	LGA	BNA	131.0	764	8	15	2013-03-18 08:00:00	ExpressJet Airlines Inc.
94432	2013	12	13	557.0	605	-8.0	814.0	814	0.0	DL	1919	N981DL	LGA	MSP	170.0	1020	6	5	2013-12-13 06:00:00	Delta Air Lines Inc.
322525	2013	9	15	1749.0	1755	-6.0	2043.0	2057	-14.0	UA	208	N483UA	EWR	SAN	321.0	2425	17	55	2013-09-15 17:00:00	United Air Lines Inc.
34749	2013	10	9	917.0	929	-12.0	1157.0	1234	-37.0	AA	1223	N584AA	EWR	DFW	182.0	1372	9	29	2013-10-09 09:00:00	American Airlines Inc.
188168	2013	4	25	1056.0	1050	6.0	1446.0	1400	46.0	DL	1903	N966DL	LGA	SRQ	158.0	1047	10	50	2013-04-25 10:00:00	Delta Air Lines Inc.
130040	2013	2	22	826.0	835	-9.0	947.0	1012	-25.0	9E	3317	N604LR	JFK	BUF	57.0	301	8	35	2013-02-22 08:00:00	Endeavor Air Inc.
47122	2013	10	22	1538.0	1521	17.0	1838.0	1807	31.0	UA	404	N564UA	EWR	IAH	213.0	1400	15	21	2013-10-22 15:00:00	United Air Lines Inc.
209689	2013	5	18	1254.0	1305	-11.0	1422.0	1437	-15.0	EV	4373	N18556	EWR	GSO	73.0	445	13	5	2013-05-18 13:00:00	ExpressJet Airlines Inc.
97089	2013	12	16	747.0	745	2.0	1047.0	1102	-15.0	DL	440	N723TW	JFK	SEA	340.0	2422	7	45	2013-12-16 07:00:00	Delta Air Lines Inc.
117108	2013	2	7	1706.0	1705	1.0	2000.0	2007	-7.0	B6	143	N659JB	JFK	PBI	151.0	1028	17	5	2013-02-07 17:00:00	JetBlue Airways
62450	2013	11	8	646.0	655	-9.0	840.0	840	0.0	MQ	3599	N504MQ	LGA	MSP	156.0	1020	6	55	2013-11-08 06:00:00	Envoy Air
304219	2013	8	26	1507.0	1430	37.0	1623.0	1541	42.0	EV	4474	N13956	EWR	MHT	42.0	209	14	30	2013-08-26 14:00:00	ExpressJet Airlines Inc.
197094	2013	5	5	557.0	605	-8.0	849.0	910	-21.0	AA	1837	N3AXAA	LGA	MIA	149.0	1096	6	5	2013-05-05 06:00:00	American Airlines Inc.
87137	2013	12	5	625.0	630	-5.0	823.0	835	-12.0	US	2052	N559UW	EWR	CLT	87.0	529	6	30	2013-12-05 06:00:00	US Airways Inc.
230845	2013	6	10	1259.0	1300	-1.0	1422.0	1420	2.0	EV	5797	N14570	EWR	RIC	63.0	277	13	0	2013-06-10 13:00:00	ExpressJet Airlines Inc.
89694	2013	12	7	2358.0	2359	-1.0	506.0	445	21.0	B6	745	N618JB	JFK	PSE	210.0	1617	23	59	2013-12-07 23:00:00	JetBlue Airways
82283	2013	11	29	2137.0	2140	-3.0	16.0	36	-20.0	B6	425	N547JB	JFK	TPA	139.0	1005	21	40	2013-11-29 21:00:00	JetBlue Airways
204341	2013	5	12	1923.0	1929	-6.0	2150.0	2155	-5.0	EV	5181	N676CA	EWR	ATL	112.0	746	19	29	2013-05-12 19:00:00	ExpressJet Airlines Inc.
231483	2013	6	11	645.0	650	-5.0	905.0	945	-40.0	AA	711	N3FKAA	LGA	DFW	179.0	1389	6	50	2013-06-11 06:00:00	American Airlines Inc.
155233	2013	3	21	1058.0	1100	-2.0	1325.0	1326	-1.0	UA	1737	N14214	LGA	DEN	223.0	1620	11	0	2013-03-21 11:00:00	United Air Lines Inc.
308775	2013	8	31	1100.0	1105	-5.0	1211.0	1215	-4.0	MQ	3230	N508MQ	JFK	DCA	50.0	213	11	5	2013-08-31 11:00:00	Envoy Air
147104	2013	3	12	1830.0	1736	54.0	2134.0	2029	65.0	B6	9	N568JB	JFK	MCO	154.0	944	17	36	2013-03-12 17:00:00	JetBlue Airways
272801	2013	7	24	1703.0	1559	64.0	2009.0	1922	47.0	DL	1373	N310NW	JFK	MIA	136.0	1089	15	59	2013-07-24 15:00:00	Delta Air Lines Inc.
215724	2013	5	24	2000.0	1925	35.0	2250.0	2243	7.0	DL	2139	N954DL	LGA	MIA	142.0	1096	19	25	2013-05-24 19:00:00	Delta Air Lines Inc.
92276	2013	12	10	2234.0	2054	100.0	117.0	2306	131.0	EV	3819	N17984	EWR	CVG	117.0	569	20	54	2013-12-10 20:00:00	ExpressJet Airlines Inc.
319711	2013	9	12	1510.0	1450	20.0		1645		MQ	3588	N522MQ	LGA	MSP		1020	14	50	2013-09-12 14:00:00	Envoy Air
244949	2013	6	25	838.0	840	-2.0	1142.0	1139	3.0	UA	443	N597UA	JFK	LAX	320.0	2475	8	40	2013-06-25 08:00:00	United Air Lines Inc.
59378	2013	11	4	2027.0	2033	-6.0	2221.0	2206	15.0	FL	1159	N936AT	LGA	CAK	66.0	397	20	33	2013-11-04 20:00:00	AirTran Airways Corporation
105946	2013	12	25	2357.0	2359	-2.0	433.0	437	-4.0	B6	839	N784JB	JFK	BQN	194.0	1576	23	59	2013-12-25 23:00:00	JetBlue Airways
309928	2013	9	2	124.0	2225	179.0	226.0	2340	166.0	EV	4909	N758EV	LGA	BTV	52.0	258	22	25	2013-09-02 22:00:00	ExpressJet Airlines Inc.
10522	2013	1	13	724.0	540	104.0	1025.0	850	95.0	AA	1141	N5DNAA	JFK	MIA	144.0	1089	5	40	2013-01-13 05:00:00	American Airlines Inc.
167780	2013	4	3	1753.0	1753	0.0	2145.0	2105	40.0	UA	535	N525UA	JFK	LAX	335.0	2475	17	53	2013-04-03 17:00:00	United Air Lines Inc.
13057	2013	1	15	2054.0	2058	-4.0	2148.0	2207	-19.0	B6	1020	N708JB	JFK	BOS	32.0	187	20	58	2013-01-15 20:00:00	JetBlue Airways
